career_title,skill_id,weight,relation_type,career_source
NLP Engineer,algorithms,66,optional,market
NLP Engineer,build-predictive-models,65,optional,market
NLP Engineer,data-mining,62,optional,market
NLP Engineer,utilise-regular-expressions,60,optional,market
NLP Engineer,unstructured-data,58,optional,market
NLP Engineer,sql,55,optional,market
Node.js Developer,javascript,90,essential,market
Node.js Developer,web-programming,85,essential,market
Node.js Developer,use-scripting-programming,80,essential,market
Node.js Developer,debug-software,75,essential,market
Node.js Developer,use-software-libraries,70,essential,market
Node.js Developer,typescript,65,optional,market
Node.js Developer,use-databases,64,optional,market
Node.js Developer,web-application-security-threats,63,optional,market
Node.js Developer,javascript-framework,62,optional,market
Node.js Developer,nosql,60,optional,market
Node.js Developer,sql,55,optional,market
numerical tool and process control programmer,use-cad-software,85,essential,esco
numerical tool and process control programmer,computer-programming,82,essential,esco
numerical tool and process control programmer,cad-software,78,essential,esco
numerical tool and process control programmer,javascript,62,essential,esco
numerical tool and process control programmer,python-computer-programming,62,essential,esco
numerical tool and process control programmer,use-computer-aided-engineering-systems,58,optional,esco
numerical tool and process control programmer,use-technical-documentation,58,optional,esco
numerical tool and process control programmer,java-computer-programming,57,essential,esco
numerical tool and process control programmer,mathematics,57,optional,esco
numerical tool and process control programmer,use-cam-software,57,optional,esco
numerical tool and process control programmer,engineering-principles,56,optional,esco
numerical tool and process control programmer,engineering-processes,56,optional,esco
numerical tool and process control programmer,ict-system-programming,56,essential,esco
numerical tool and process control programmer,statistical-process-control,55,essential,esco
numerical tool and process control programmer,c,52,essential,esco
numerical tool and process control programmer,troubleshoot,51,essential,esco
numerical tool and process control programmer,c-2,49,essential,esco
numerical tool and process control programmer,common-lisp,49,essential,esco
numerical tool and process control programmer,lisp,49,essential,esco
numerical tool and process control programmer,prolog-computer-programming,49,essential,esco
numerical tool and process control programmer,apl,48,essential,esco
numerical tool and process control programmer,cobol,48,essential,esco
numerical tool and process control programmer,erlang,48,essential,esco
numerical tool and process control programmer,haskell,48,essential,esco
numerical tool and process control programmer,objective-c,48,essential,esco
numerical tool and process control programmer,pascal-computer-programming,48,essential,esco
numerical tool and process control programmer,sap-r3,48,essential,esco
numerical tool and process control programmer,scratch-computer-programming,48,essential,esco
numerical tool and process control programmer,visual-studio-net,48,essential,esco
numerical tool and process control programmer,abap,47,essential,esco
numerical tool and process control programmer,asp-net,47,essential,esco
numerical tool and process control programmer,coffeescript,47,essential,esco
numerical tool and process control programmer,ruby-computer-programming,47,essential,esco
numerical tool and process control programmer,sas-language,47,essential,esco
numerical tool and process control programmer,swift-computer-programming,47,essential,esco
numerical tool and process control programmer,typescript,47,essential,esco
numerical tool and process control programmer,vbscript,47,essential,esco
numerical tool and process control programmer,ajax,46,essential,esco
numerical tool and process control programmer,assembly-computer-programming,46,essential,esco
numerical tool and process control programmer,groovy,46,essential,esco
numerical tool and process control programmer,matlab,46,essential,esco
numerical tool and process control programmer,microsoft-visual-c,46,essential,esco
numerical tool and process control programmer,ml-computer-programming,46,essential,esco
numerical tool and process control programmer,openedge-advanced-business-language,46,essential,esco
numerical tool and process control programmer,perl,46,essential,esco
numerical tool and process control programmer,php,46,essential,esco
numerical tool and process control programmer,r,46,essential,esco
numerical tool and process control programmer,scala,46,essential,esco
numerical tool and process control programmer,smalltalk-computer-programming,46,essential,esco
numerical tool and process control programmer,provide-technical-documentation,40,optional,esco
numerical tool and process control programmer,advise-client-on-technical-possibilities,19,optional,esco
numerical tool and process control programmer,perform-data-analysis,19,optional,esco
numerical tool and process control programmer,3d-modelling,5,optional,esco
online community manager,develop-online-community-plan,95,essential,esco
online community manager,carry-out-forum-moderation,92,essential,esco
online community manager,online-moderation-techniques,90,essential,esco
online community manager,apply-social-media-marketing,86,essential,esco
online community manager,content-marketing-strategy,84,essential,esco
online community manager,follow-up-online-user-requests,82,essential,esco
online community manager,manage-feedback,78,essential,esco
online community manager,use-content-management-system-software,76,essential,esco
online community manager,provide-written-content,74,essential,esco
online community manager,web-analytics,72,essential,esco
online community manager,keywords-in-digital-content,70,essential,esco
online community manager,use-different-communication-channels,70,essential,esco
online community manager,perform-online-data-analysis,68,essential,esco
online community manager,plan-marketing-strategy,66,essential,esco
online community manager,evaluate-marketing-content,65,essential,esco
online community manager,research-website-users,64,essential,esco
online community manager,translate-requirement-concepts-into-content,62,essential,esco
online community manager,brand-marketing-techniques,60,essential,esco
online community manager,create-content-title,60,essential,esco
online community manager,plan-marketing-campaigns,60,essential,esco
online community manager,marketing-principles,58,essential,esco
online community manager,track-key-performance-indicators,58,essential,esco
online community manager,define-measurable-marketing-objectives,56,essential,esco
online community manager,coordinate-marketing-plan-actions,55,essential,esco
online community manager,market-research,55,essential,esco
online community manager,manage-content-development-projects,54,essential,esco
online community manager,perform-market-research,54,essential,esco
online community manager,analyse-customer-service-surveys,52,essential,esco
online community manager,analyse-consumer-buying-trends,50,essential,esco
online community manager,collaborate-in-the-development-of-marketing-strategies,50,essential,esco
online community manager,conduct-search-engine-optimisation,48,optional,esco
online community manager,develop-professional-network,48,essential,esco
online community manager,marketing-mix,46,essential,esco
online community manager,integrate-marketing-strategies-with-the-global-strategy,45,essential,esco
online community manager,content-development-processes,44,optional,esco
online community manager,integrate-strategic-foundation-in-daily-performance,44,essential,esco
online community manager,analyse-external-factors-of-companies,42,essential,esco
online community manager,analyse-internal-factors-of-companies,42,essential,esco
online community manager,align-efforts-towards-business-development,40,essential,esco
online community manager,identify-potential-markets-for-companies,40,essential,esco
online community manager,manage-content-metadata,40,optional,esco
online community manager,analyse-work-related-written-reports,38,essential,esco
online community manager,authoring-software,38,essential,esco
online community manager,impart-business-plans-to-collaborators,36,essential,esco
online community manager,create-annual-marketing-budget,34,essential,esco
online community manager,corporate-social-responsibility,32,essential,esco
online community manager,develop-inclusive-communication-material,32,optional,esco
online community manager,manage-profitability,30,essential,esco
online community manager,manage-schedule-of-tasks,30,optional,esco
online community manager,identify-ict-user-needs,28,optional,esco
online community manager,pricing-strategies,28,essential,esco
online community manager,market-pricing,26,essential,esco
online community manager,behavioural-science,24,optional,esco
online community manager,business-intelligence,22,optional,esco
online community manager,information-confidentiality,20,optional,esco
online community manager,identify-technological-needs,18,optional,esco
online community manager,use-personal-organization-software,16,optional,esco
online marketer,plan-digital-marketing,92,essential,esco
online marketer,apply-social-media-marketing,88,essential,esco
online marketer,online-ads-campaign-techniques,85,essential,esco
online marketer,content-marketing-strategy,84,essential,esco
online marketer,implement-marketing-strategies,82,essential,esco
online marketer,perform-online-data-analysis,78,essential,esco
online marketer,execute-email-marketing,74,essential,esco
online marketer,web-strategy-assessment,70,essential,esco
online marketer,perform-copywriting,68,essential,esco
online marketer,execute-conversion-testing,66,essential,esco
online marketer,creatively-use-digital-technologies,64,essential,esco
online marketer,apply-strategic-thinking,62,essential,esco
online marketer,use-content-management-system-software,62,essential,esco
online marketer,perform-market-research,60,essential,esco
online marketer,apply-customer-engagement-strategy,58,essential,esco
online marketer,inspect-data,56,essential,esco
online marketer,conduct-search-engine-optimisation,55,optional,esco
online marketer,conduct-mobile-marketing,54,essential,esco
online marketer,create-new-concepts,52,essential,esco
online marketer,plan-social-media-marketing-campaigns,52,optional,esco
online marketer,e-commerce-systems,50,essential,esco
online marketer,use-different-communication-channels,50,essential,esco
online marketer,implement-sales-strategies,48,essential,esco
online marketer,conduct-online-competitive-analysis,46,optional,esco
online marketer,perform-project-management,44,essential,esco
online marketer,perform-image-editing,42,essential,esco
online marketer,adapt-to-change-in-marketing,40,optional,esco
online marketer,perform-video-editing,40,essential,esco
online marketer,manage-budgets,38,essential,esco
online marketer,deal-with-pressure-from-unexpected-circumstances,34,optional,esco
online marketer,company-policies,30,essential,esco
online marketer,develop-inclusive-communication-material,28,optional,esco
online marketer,intellectual-property-law,24,optional,esco
online marketer,information-confidentiality,22,optional,esco
online marketer,safeguard-online-privacy-and-identity,20,optional,esco
online marketer,apply-information-security-policies,18,optional,esco
online marketer,use-personal-organization-software,16,optional,esco
online marketer,competition-law,14,optional,esco
online marketer,ict-communications-protocols,12,optional,esco
performance lighting designer,develop-design-ideas-cooperatively,90,essential,esco
performance lighting designer,understand-artistic-concepts,85,essential,esco
performance lighting designer,present-artistic-design-proposals,80,essential,esco
performance lighting designer,use-specialised-design-software,78,essential,esco
performance lighting designer,adapt-existing-designs-to-changed-circumstances,70,essential,esco
performance lighting designer,translate-artistic-concepts-to-technical-designs,68,optional,esco
performance lighting designer,meet-deadlines,66,essential,esco
performance lighting designer,research-new-ideas,62,essential,esco
performance lighting designer,use-technical-documentation,58,essential,esco
performance lighting designer,analyse-the-need-for-technical-resources,55,optional,esco
performance lighting designer,keep-up-with-trends,52,essential,esco
performance lighting designer,calculate-design-costs,48,optional,esco
performance lighting designer,lead-a-team,45,optional,esco
performance lighting designer,provide-documentation,38,optional,esco
performance lighting designer,develop-professional-network,34,optional,esco
performance lighting designer,update-budget,32,optional,esco
performance lighting designer,manage-personal-professional-development,26,optional,esco
performance lighting designer,copyright-legislation,22,optional,esco
performance lighting designer,labour-legislation,20,optional,esco
performance rental technician,multimedia-systems,88,essential,esco
performance rental technician,repair-equipment-on-site,86,essential,esco
performance rental technician,use-technical-documentation,84,essential,esco
performance rental technician,deal-with-pressure-from-unexpected-circumstances,82,essential,esco
performance rental technician,teamwork-principles,78,essential,esco
performance rental technician,guarantee-customer-satisfaction,74,essential,esco
performance rental technician,ensure-client-orientation,72,essential,esco
performance rental technician,ict-software-specifications,65,essential,esco
performance rental technician,manage-personal-professional-development,60,essential,esco
performance rental technician,advise-client-on-technical-possibilities,58,optional,esco
performance rental technician,manage-signoff-of-an-installed-system,55,optional,esco
performance rental technician,develop-professional-network,45,optional,esco
performance rental technician,edit-digital-moving-images,35,optional,esco
performance rental technician,edit-recorded-sound,33,optional,esco
Performance Test Engineer,conduct-performance-tests,90,essential,market
Performance Test Engineer,monitor-system-performance,85,essential,market
Performance Test Engineer,ict-performance-analysis-methods,78,essential,market
Performance Test Engineer,analyse-test-data,74,essential,market
Performance Test Engineer,plan-software-testing,72,essential,market
Performance Test Engineer,tools-for-ict-test-automation,66,optional,market
Performance Test Engineer,execute-software-tests,64,optional,market
Performance Test Engineer,report-test-findings,62,optional,market
Performance Test Engineer,use-scripting-programming,59,optional,market
Performance Test Engineer,analyse-network-configuration-and-performance,57,optional,market
performance video designer,edit-digital-moving-images,88,essential,esco
performance video designer,run-a-media-server,82,essential,esco
performance video designer,develop-design-ideas-cooperatively,78,essential,esco
performance video designer,present-artistic-design-proposals,75,essential,esco
performance video designer,adapt-existing-designs-to-changed-circumstances,68,essential,esco
performance video designer,translate-artistic-concepts-to-technical-designs,62,optional,esco
performance video designer,research-new-ideas,60,essential,esco
performance video designer,meet-deadlines,58,optional,esco
performance video designer,use-technical-documentation,55,essential,esco
performance video designer,analyse-the-need-for-technical-resources,50,optional,esco
performance video designer,lead-a-team,40,optional,esco
performance video designer,provide-documentation,36,optional,esco
performance video designer,use-presentation-software,30,optional,esco
performance video designer,update-budget,28,optional,esco
performance video designer,copyright-legislation,24,optional,esco
performance video designer,labour-legislation,18,optional,esco
performance video operator,run-a-media-server,90,essential,esco
performance video operator,understand-artistic-concepts,86,essential,esco
performance video operator,translate-artistic-concepts-to-technical-designs,84,essential,esco
performance video operator,interpret-artistic-intentions,82,essential,esco
performance video operator,edit-digital-moving-images,74,essential,esco
performance video operator,support-a-designer-in-the-developing-process,71,essential,esco
performance video operator,use-technical-documentation,70,essential,esco
performance video operator,mix-live-images,68,optional,esco
performance video operator,keep-up-with-trends,62,essential,esco
performance video operator,adapt-existing-designs-to-changed-circumstances,60,optional,esco
performance video operator,advise-client-on-technical-possibilities,58,optional,esco
performance video operator,manage-personal-professional-development,52,optional,esco
performance video operator,plan-teamwork,50,optional,esco
performance video operator,lead-a-team,48,optional,esco
performance video operator,provide-documentation,46,optional,esco
performance video operator,develop-professional-network,44,optional,esco
performance video operator,update-budget,40,optional,esco
PHP Developer,php,92,essential,market
PHP Developer,web-programming,85,essential,market
PHP Developer,sql,80,essential,market
PHP Developer,use-object-oriented-programming,76,essential,market
PHP Developer,debug-software,72,essential,market
PHP Developer,mysql,68,optional,market
PHP Developer,web-application-security-threats,66,optional,market
PHP Developer,wordpress,64,optional,market
PHP Developer,javascript,60,optional,market
PHP Developer,analyse-software-specifications,58,optional,market
PHP Developer,use-markup-languages,55,optional,market
PHP Developer,css,52,optional,market
Platform Engineer,cloud-technologies,90,essential,market
Platform Engineer,design-cloud-architecture,86,essential,market
Platform Engineer,devops,84,essential,market
Platform Engineer,automate-cloud-tasks,79,essential,market
Platform Engineer,deploy-cloud-resource,78,essential,market
Platform Engineer,implement-cloud-security-and-compliance,75,essential,market
Platform Engineer,manage-ict-virtualisation-environments,73,optional,market
Platform Engineer,monitor-system-performance,71,optional,market
Platform Engineer,jenkins-tools-for-software-configuration-management,67,optional,market
Platform Engineer,ansible,65,optional,market
Platform Engineer,plan-ict-capacity,64,optional,market
Platform Engineer,python-computer-programming,62,optional,market
Power BI Developer,business-intelligence,88,essential,market
Power BI Developer,sql,84,essential,market
Power BI Developer,create-data-models,82,essential,market
Power BI Developer,perform-data-analysis,80,essential,market
Power BI Developer,data-extraction-transformation-and-loading-tools,78,essential,market
Power BI Developer,deliver-visual-presentation-of-data,75,essential,market
Power BI Developer,sql-server,68,optional,market
Power BI Developer,data-warehouse,65,optional,market
Power BI Developer,data-quality-assessment,62,optional,market
Power BI Developer,normalise-data,60,optional,market
Power BI Developer,communicate-analytical-insights,58,optional,market
Power BI Developer,use-spreadsheets-software,55,optional,market
power electronics engineer,test-power-electronics,95,essential,esco
power electronics engineer,electronics,92,essential,esco
power electronics engineer,circuit-diagrams,90,essential,esco
power electronics engineer,engineering-principles,88,essential,esco
power electronics engineer,integrated-circuits,87,essential,esco
power electronics engineer,design-prototypes,76,essential,esco
power electronics engineer,test-microelectronics,75,essential,esco
power electronics engineer,analyse-test-data,74,essential,esco
power electronics engineer,adjust-engineering-designs,72,essential,esco
power electronics engineer,draft-design-specifications,68,essential,esco
power electronics engineer,perform-data-analysis,66,essential,esco
power electronics engineer,define-technical-requirements,65,essential,esco
power electronics engineer,use-technical-drawing-software,64,essential,esco
power electronics engineer,record-test-data,62,essential,esco
power electronics engineer,conduct-quality-control-analysis,60,essential,esco
power electronics engineer,prepare-production-prototypes,58,essential,esco
power electronics engineer,design-integrated-circuits,56,optional,esco
power electronics engineer,report-analysis-results,55,essential,esco
power electronics engineer,approve-engineering-design,52,essential,esco
power electronics engineer,use-cad-software,46,optional,esco
power electronics engineer,cad-software,45,optional,esco
power electronics engineer,develop-product-design,44,optional,esco
power electronics engineer,provide-technical-documentation,42,optional,esco
power electronics engineer,cae-software,40,optional,esco
power electronics engineer,create-technical-plans,40,optional,esco
power electronics engineer,apply-technical-communication-skills,38,optional,esco
power electronics engineer,design-firmware,38,optional,esco
power electronics engineer,program-firmware,36,optional,esco
power electronics engineer,assemble-hardware-components,35,optional,esco
power electronics engineer,coordinate-engineering-teams,33,optional,esco
power electronics engineer,perform-project-management,30,optional,esco
power electronics engineer,use-cam-software,26,optional,esco
power electronics engineer,robotics,24,optional,esco
power electronics engineer,risk-management,22,optional,esco
power electronics engineer,perform-resource-planning,20,optional,esco
power electronics engineer,robotic-components,20,optional,esco
power electronics engineer,install-software,18,optional,esco
power electronics engineer,train-employees,15,optional,esco
Power Platform Developer,analyse-business-processes,85,essential,market
Power Platform Developer,design-user-interface,80,essential,market
Power Platform Developer,develop-with-cloud-services,76,essential,market
Power Platform Developer,create-data-models,74,essential,market
Power Platform Developer,solution-deployment,72,essential,market
Power Platform Developer,interact-with-users-to-gather-requirements,68,optional,market
Power Platform Developer,application-usability,66,optional,market
Power Platform Developer,integrate-system-components,62,optional,market
Power Platform Developer,javascript,60,optional,market
Power Platform Developer,sql,58,optional,market
Product Designer,design-user-interface,88,essential,market
Product Designer,design-thinking,85,essential,market
Product Designer,translate-requirements-into-visual-design,83,essential,market
Product Designer,use-methodologies-for-user-centered-design,82,essential,market
Product Designer,create-prototype-of-user-experience-solutions,80,essential,market
Product Designer,graphic-design,74,optional,market
Product Designer,create-website-wireframe,72,optional,market
Product Designer,application-usability,70,optional,market
Product Designer,design-interaction-model,69,optional,market
Product Designer,human-computer-interaction,68,optional,market
Product Designer,information-architecture,65,optional,market
Product Designer,research-website-users,60,optional,market
Product Manager,product-life-cycle,88,essential,market
Product Manager,identify-customer-requirements,85,essential,market
Product Manager,perform-product-planning,82,essential,market
Product Manager,analyse-business-requirements,74,essential,market
Product Manager,track-key-performance-indicators,72,essential,market
Product Manager,market-analysis,68,optional,market
Product Manager,agile-project-management,66,optional,market
Product Manager,web-analytics,62,optional,market
Product Manager,project-management,60,optional,market
Product Manager,usability-engineering,58,optional,market
Prompt Engineer,natural-language-processing,88,essential,market
Prompt Engineer,machine-learning,82,essential,market
Prompt Engineer,perform-data-analysis,76,essential,market
Prompt Engineer,apply-statistical-analysis-techniques,72,essential,market
Prompt Engineer,python-computer-programming,68,optional,market
Prompt Engineer,apply-technical-communication-skills,66,optional,market
Prompt Engineer,human-computer-interaction,64,optional,market
Prompt Engineer,usability-engineering,62,optional,market
Prompt Engineer,conduct-qualitative-research,60,optional,market
Prompt Engineer,create-data-sets,58,optional,market
Python Developer,python-computer-programming,92,essential,market
Python Developer,algorithms,81,essential,market
Python Developer,debug-software,76,essential,market
Python Developer,use-scripting-programming,72,essential,market
Python Developer,sql,66,optional,market
Python Developer,use-software-libraries,64,optional,market
Python Developer,perform-software-unit-testing,63,optional,market
Python Developer,web-programming,60,optional,market
Python Developer,database,58,optional,market
Python Developer,agile-development,55,optional,market
React Developer,javascript,92,essential,market
React Developer,javascript-framework,88,essential,market
React Developer,css,78,essential,market
React Developer,use-markup-languages,74,essential,market
React Developer,debug-software,72,essential,market
React Developer,typescript,68,optional,market
React Developer,design-user-interface,65,optional,market
React Developer,application-usability,60,optional,market
React Developer,web-application-security-threats,55,optional,market
React Developer,ajax,50,optional,market
React Native Developer,javascript,90,essential,market
React Native Developer,mobile-device-software-frameworks,85,essential,market
React Native Developer,javascript-framework,82,essential,market
React Native Developer,debug-software,76,essential,market
React Native Developer,android-mobile-operating-systems,70,essential,market
React Native Developer,ios,70,essential,market
React Native Developer,design-user-interface,68,optional,market
React Native Developer,typescript,65,optional,market
React Native Developer,use-software-libraries,62,optional,market
React Native Developer,application-usability,60,optional,market
React Native Developer,execute-software-tests,58,optional,market
React Native Developer,xcode,55,optional,market
recording studio technician,edit-recorded-sound,90,essential,esco
recording studio technician,audio-editing-software,88,essential,esco
recording studio technician,audio-post-production,85,essential,esco
recording studio technician,audio-technology,82,essential,esco
recording studio technician,use-audio-reproduction-software,76,essential,esco
recording studio technician,use-technical-documentation,68,essential,esco
recording studio technician,audio-mastering,66,optional,esco
recording studio technician,keep-up-with-trends,64,essential,esco
recording studio technician,file-based-workflow,58,optional,esco
recording studio technician,convert-different-audiovisual-formats,56,optional,esco
recording studio technician,manage-digital-documents,52,optional,esco
robotics engineer,robotics,95,essential,esco
robotics engineer,robotic-components,90,essential,esco
robotics engineer,engineering-principles,88,essential,esco
robotics engineer,human-robot-collaboration,78,essential,esco
robotics engineer,engineering-processes,76,essential,esco
robotics engineer,technical-drawings,74,essential,esco
robotics engineer,adjust-engineering-designs,72,essential,esco
robotics engineer,mechatronics,70,optional,esco
robotics engineer,use-technical-drawing-software,68,essential,esco
robotics engineer,design-prototypes,67,optional,esco
robotics engineer,electronics,66,optional,esco
robotics engineer,assemble-robots,65,optional,esco
robotics engineer,maintain-robotic-equipment,64,optional,esco
robotics engineer,use-cad-software,63,optional,esco
robotics engineer,computer-engineering,62,optional,esco
robotics engineer,simulate-mechatronic-design-concepts,61,optional,esco
robotics engineer,approve-engineering-design,60,essential,esco
robotics engineer,test-mechatronic-units,59,optional,esco
robotics engineer,design-principles,58,optional,esco
robotics engineer,create-technical-plans,57,optional,esco
robotics engineer,safety-engineering,56,optional,esco
robotics engineer,conduct-performance-tests,55,optional,esco
robotics engineer,execute-feasibility-study,55,essential,esco
robotics engineer,debug-software,54,optional,esco
robotics engineer,analyse-test-data,53,optional,esco
robotics engineer,microprocessors,52,optional,esco
robotics engineer,create-software-design,51,optional,esco
robotics engineer,model-based-system-engineering,50,optional,esco
robotics engineer,record-test-data,48,optional,esco
robotics engineer,draft-design-specifications,46,optional,esco
robotics engineer,assess-financial-viability,45,essential,esco
robotics engineer,prepare-production-prototypes,44,optional,esco
robotics engineer,use-cam-software,38,optional,esco
robotics engineer,keep-up-with-digital-transformation-of-industrial-processes,34,optional,esco
robotics engineer,product-data-management,30,optional,esco
robotics engineering technician,robotics,95,essential,esco
robotics engineering technician,robotic-components,92,essential,esco
robotics engineering technician,assemble-robots,88,essential,esco
robotics engineering technician,electronics,84,essential,esco
robotics engineering technician,mechatronics,82,essential,esco
robotics engineering technician,automation-technology,80,essential,esco
robotics engineering technician,control-engineering,78,essential,esco
robotics engineering technician,test-mechatronic-units,76,essential,esco
robotics engineering technician,read-engineering-drawings,74,essential,esco
robotics engineering technician,record-test-data,70,essential,esco
robotics engineering technician,liaise-with-engineers,68,essential,esco
robotics engineering technician,adjust-engineering-designs,66,essential,esco
robotics engineering technician,maintain-robotic-equipment,64,optional,esco
robotics engineering technician,mathematics,62,essential,esco
robotics engineering technician,prepare-production-prototypes,60,essential,esco
robotics engineering technician,programmable-logic-controller,58,optional,esco
robotics engineering technician,sensors,55,optional,esco
robotics engineering technician,assemble-hardware-components,52,optional,esco
robotics engineering technician,program-firmware,50,optional,esco
robotics engineering technician,customise-software-for-drive-system,46,optional,esco
robotics engineering technician,simulate-mechatronic-design-concepts,45,optional,esco
robotics engineering technician,cad-software,44,optional,esco
robotics engineering technician,use-cad-software,43,optional,esco
robotics engineering technician,safety-engineering,42,optional,esco
robotics engineering technician,computer-engineering,40,optional,esco
robotics engineering technician,examine-engineering-principles,38,optional,esco
robotics engineering technician,use-cam-software,35,optional,esco
robotics engineering technician,write-technical-reports,33,optional,esco
robotics engineering technician,computer-science,32,optional,esco
robotics engineering technician,transmission-technology,30,optional,esco
robotics engineering technician,apply-technical-communication-skills,28,optional,esco
robotics engineering technician,keep-records-of-work-progress,27,optional,esco
robotics engineering technician,keep-up-with-digital-transformation-of-industrial-processes,26,optional,esco
robotics engineering technician,install-software,24,optional,esco
robotics engineering technician,communicate-with-customers,20,optional,esco
robotics engineering technician,perform-project-management,18,optional,esco
Robotics Software Engineer,robotics,90,essential,market
Robotics Software Engineer,c,85,essential,market
Robotics Software Engineer,embedded-systems,82,essential,market
Robotics Software Engineer,real-time-computing,78,essential,market
Robotics Software Engineer,algorithms,76,essential,market
Robotics Software Engineer,computer-vision,70,optional,market
Robotics Software Engineer,control-engineering,68,optional,market
Robotics Software Engineer,python-computer-programming,66,optional,market
Robotics Software Engineer,sensors,65,optional,market
Robotics Software Engineer,use-object-oriented-programming,64,optional,market
Robotics Software Engineer,use-concurrent-programming,62,optional,market
Robotics Software Engineer,debug-software,60,optional,market
RPA Developer,analyse-business-processes,90,essential,market
RPA Developer,use-scripting-programming,86,essential,market
RPA Developer,develop-ict-workflow,84,essential,market
RPA Developer,debug-software,80,essential,market
RPA Developer,automation-technology,78,essential,market
RPA Developer,business-process-modelling,74,optional,market
RPA Developer,sql,68,optional,market
RPA Developer,identify-ict-user-needs,65,optional,market
RPA Developer,agile-development,60,optional,market
RPA Developer,utilise-regular-expressions,58,optional,market
Ruby on Rails Developer,ruby-computer-programming,90,essential,market
Ruby on Rails Developer,web-programming,82,essential,market
Ruby on Rails Developer,sql,76,essential,market
Ruby on Rails Developer,use-object-oriented-programming,74,essential,market
Ruby on Rails Developer,debug-software,72,essential,market
Ruby on Rails Developer,javascript,65,optional,market
Ruby on Rails Developer,postgresql,61,optional,market
Ruby on Rails Developer,software-frameworks,60,optional,market
Ruby on Rails Developer,use-markup-languages,59,optional,market
Ruby on Rails Developer,css,58,optional,market
Ruby on Rails Developer,develop-automated-software-tests,57,optional,market
Rust Developer,computer-programming,88,essential,market
Rust Developer,use-concurrent-programming,85,essential,market
Rust Developer,algorithms,80,essential,market
Rust Developer,debug-software,78,essential,market
Rust Developer,define-software-architecture,72,optional,market
Rust Developer,software-design-methodologies,68,optional,market
Rust Developer,ict-system-programming,66,optional,market
Rust Developer,use-functional-programming,65,optional,market
Rust Developer,develop-automated-software-tests,62,optional,market
Rust Developer,embedded-systems,60,optional,market
Rust Developer,systems-development-life-cycle,58,optional,market
Salesforce Developer,use-customer-relationship-management-software,88,essential,market
Salesforce Developer,use-object-oriented-programming,85,essential,market
Salesforce Developer,create-data-models,82,essential,market
Salesforce Developer,web-programming,80,essential,market
Salesforce Developer,javascript,72,optional,market
Salesforce Developer,develop-with-cloud-services,70,optional,market
Salesforce Developer,use-query-languages,68,optional,market
Salesforce Developer,define-integration-strategy,67,optional,market
Salesforce Developer,design-user-interface,66,optional,market
Salesforce Developer,agile-development,64,optional,market
Salesforce Developer,manage-software-releases,58,optional,market
SAP Consultant,sap-r3,90,essential,market
SAP Consultant,analyse-business-processes,85,essential,market
SAP Consultant,analyse-business-requirements,82,essential,market
SAP Consultant,manage-standard-enterprise-resource-planning-system,78,essential,market
SAP Consultant,define-integration-strategy,67,optional,market
SAP Consultant,abap,65,optional,market
SAP Consultant,interact-with-users-to-gather-requirements,64,optional,market
SAP Consultant,improve-business-processes,63,optional,market
SAP Consultant,provide-ict-consulting-advice,62,optional,market
SAP Consultant,business-process-modelling,60,optional,market
SAP Consultant,migrate-existing-data,58,optional,market
SAP Consultant,sql,55,optional,market
Scrum Master,agile-project-management,88,essential,market
Scrum Master,agile-development,82,essential,market
Scrum Master,organise-project-meetings,80,essential,market
Scrum Master,coach-employees,76,essential,market
Scrum Master,apply-conflict-management,70,optional,market
Scrum Master,iterative-development,68,optional,market
Scrum Master,incremental-development,64,optional,market
Scrum Master,manage-project-metrics,62,optional,market
Scrum Master,document-project-progress,60,optional,market
Scrum Master,perform-escalation-procedure,58,optional,market
SDET,develop-automated-software-tests,90,essential,market
SDET,computer-programming,85,essential,market
SDET,tools-for-ict-test-automation,82,essential,market
SDET,debug-software,78,essential,market
SDET,levels-of-software-testing,75,essential,market
SDET,plan-software-testing,68,optional,market
SDET,execute-software-tests,66,optional,market
SDET,quality-assurance-methodologies,64,optional,market
SDET,provide-software-testing-documentation,62,optional,market
SDET,analyse-test-data,60,optional,market
SDET,report-test-findings,58,optional,market
SDET,jenkins-tools-for-software-configuration-management,55,optional,market
search engine optimisation expert,conduct-search-engine-optimisation,95,essential,esco
search engine optimisation expert,keywords-in-digital-content,88,essential,esco
search engine optimisation expert,enhance-website-visibility,86,essential,esco
search engine optimisation expert,web-analytics,80,essential,esco
search engine optimisation expert,perform-online-data-analysis,76,essential,esco
search engine optimisation expert,study-website-behaviour-patterns,74,optional,esco
search engine optimisation expert,content-marketing-strategy,68,essential,esco
search engine optimisation expert,digital-marketing-techniques,66,optional,esco
search engine optimisation expert,plan-digital-marketing,58,optional,esco
search engine optimisation expert,perform-market-research,54,optional,esco
search engine optimisation expert,apply-social-media-marketing,44,essential,esco
search engine optimisation expert,social-media-marketing-techniques,44,essential,esco
search engine optimisation expert,use-content-management-system-software,40,optional,esco
search engine optimisation expert,create-content-title,34,optional,esco
search engine optimisation expert,provide-written-content,32,essential,esco
search engine optimisation expert,execute-email-marketing,28,optional,esco
search engine optimisation expert,mobile-marketing,28,optional,esco
search engine optimisation expert,identify-ict-user-needs,19,optional,esco
search engine optimisation expert,translate-requirements-into-visual-design,19,optional,esco
search engine optimisation expert,integrate-content-into-output-media,17,essential,esco
search engine optimisation expert,manage-content-development-projects,17,essential,esco
search engine optimisation expert,use-customer-relationship-management-software,17,essential,esco
